C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_294.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_294.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_294.jpg,-0.05,1,0,30.18969
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_361.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_361.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_361.jpg,-0.2,1,0,30.17979
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_433.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_433.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_433.jpg,-0.298834,1,0,30.17183
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_502.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_502.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_502.jpg,-0.1288256,1,0,30.19125
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_572.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_572.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_572.jpg,0,1,0,30.18916
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_638.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_638.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_638.jpg,0,1,0,30.18988
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_710.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_710.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_710.jpg,0,1,0,30.19024
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_777.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_777.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_777.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_850.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_850.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_850.jpg,0,1,0,30.18974
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_921.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_921.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_921.jpg,0,1,0,30.19032
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_56_992.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_56_992.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_56_992.jpg,-0.05,1,0,30.18971
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_062.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_062.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_062.jpg,-0.2,1,0,30.17997
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_131.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_131.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_131.jpg,-0.3542798,1,0,30.16488
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_201.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_201.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_201.jpg,-0.1630311,1,0,30.19085
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_269.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_269.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_269.jpg,0,1,0,30.18797
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_342.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_342.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_342.jpg,0,1,0,30.18971
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_415.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_415.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_415.jpg,0,1,0,30.1902
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_487.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_487.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_487.jpg,0,1,0,30.19027
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_556.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_556.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_556.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_627.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_627.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_627.jpg,0,1,0,30.19034
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_697.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_697.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_697.jpg,0,1,0,30.19042
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_769.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_769.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_769.jpg,0,1,0,30.19032
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_838.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_838.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_838.jpg,0,1,0,30.19032
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_908.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_908.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_908.jpg,0,1,0,30.19029
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_57_978.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_57_978.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_57_978.jpg,0,1,0,30.19032
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_046.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_046.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_046.jpg,0,1,0,30.19027
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_113.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_113.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_113.jpg,0,1,0,30.19027
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_180.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_180.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_180.jpg,-0.1,1,0,30.18766
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_251.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_251.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_251.jpg,-0.3,1,0,30.16919
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_321.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_321.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_321.jpg,-0.4336387,1,0,30.15421
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_394.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_394.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_394.jpg,-0.1990965,1,0,30.19136
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_465.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_465.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_465.jpg,-0.0238593,1,0,30.18873
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_536.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_536.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_536.jpg,0,1,0,30.18954
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_607.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_607.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_607.jpg,0,1,0,30.19003
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_679.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_679.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_679.jpg,0,1,0,30.19029
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_746.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_746.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_746.jpg,-0.1,1,0,30.18854
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_814.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_814.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_814.jpg,-0.3,1,0,30.17048
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_883.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_883.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_883.jpg,-0.4223823,1,0,30.15713
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_58_951.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_58_951.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_58_951.jpg,-0.1981966,1,0,30.1917
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_018.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_018.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_018.jpg,-0.01762178,1,0,30.18854
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_085.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_085.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_085.jpg,0,1,0,30.18888
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_158.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_158.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_158.jpg,0,1,0,30.19006
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_252.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_252.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_252.jpg,0,1,0,30.19018
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_327.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_327.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_327.jpg,0,1,0,30.19028
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_400.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_400.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_400.jpg,0,1,0,30.19032
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_471.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_471.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_471.jpg,0,1,0,30.18968
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_542.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_542.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_542.jpg,0,1,0,30.19034
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_611.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_611.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_611.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_683.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_683.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_683.jpg,0,1,0,30.19031
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_755.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_755.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_755.jpg,0,1,0,30.19031
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_826.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_826.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_826.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_899.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_899.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_899.jpg,-0.15,1,0,30.1842
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_32_59_970.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_32_59_970.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_32_59_970.jpg,-0.35,1,0,30.1634
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_042.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_042.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_042.jpg,-0.1969153,1,0,30.18861
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_111.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_111.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_111.jpg,0,1,0,30.18819
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_177.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_177.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_177.jpg,0,1,0,30.18952
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_248.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_248.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_248.jpg,0,1,0,30.18965
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_322.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_322.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_322.jpg,0,1,0,30.19027
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_395.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_395.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_395.jpg,0,1,0,30.19031
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_462.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_462.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_462.jpg,0,1,0,30.19017
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_530.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_530.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_530.jpg,0,1,0,30.19031
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_602.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_602.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_602.jpg,0,1,0,30.19029
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_674.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_674.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_674.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_744.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_744.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_744.jpg,0,1,0,30.1903
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_813.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_813.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_813.jpg,-0.1,1,0,30.18762
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_882.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_882.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_882.jpg,-0.25,1,0,30.17474
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_00_951.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_00_951.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_00_951.jpg,-0.45,1,0,30.15143
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_01_020.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_01_020.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_01_020.jpg,-0.3015924,1,0,30.18555
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_01_090.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_01_090.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_01_090.jpg,-0.07334911,1,0,30.19102
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_01_162.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_01_162.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_01_162.jpg,0,1,0,30.18796
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_01_235.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_01_235.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_01_235.jpg,0,1,0,30.18976
C:\Users\Baoco\Desktop\data\IMG\center_2017_04_26_22_33_01_302.jpg,C:\Users\Baoco\Desktop\data\IMG\left_2017_04_26_22_33_01_302.jpg,C:\Users\Baoco\Desktop\data\IMG\right_2017_04_26_22_33_01_302.jpg,0,1,0,30.19022
